ID,x.coord,y.coord,angle,distance,RSSI,rel,dist1
1021,0,1,0,4.472135955,-56,-26.56505118,"(4,5]"
1026,0,1,150,4.472135955,-58,123.4349488,"(4,5]"
1027,0,1,180,4.472135955,-59,153.4349488,"(4,5]"
1029,0,1,240,4.472135955,-53,-146.5650512,"(4,5]"
1030,0,1,270,4.472135955,-48,-116.5650512,"(4,5]"
1031,0,1,300,4.472135955,-48,-86.56505118,"(4,5]"
1032,0,1,330,4.472135955,-50,-56.56505118,"(4,5]"
1033,0,2,0,4.123105626,-47,-14.03624347,"(4,5]"
1034,0,2,30,4.123105626,-52,15.96375653,"(4,5]"
1035,0,2,60,4.123105626,-57,45.96375653,"(4,5]"
1038,0,2,150,4.123105626,-59,135.9637565,"(4,5]"
1040,0,2,210,4.123105626,-58,-164.0362435,"(4,5]"
1041,0,2,240,4.123105626,-50,-134.0362435,"(4,5]"
1043,0,2,300,4.123105626,-44,-74.03624347,"(4,5]"
1044,0,2,330,4.123105626,-44,-44.03624347,"(4,5]"
1045,0,3,0,4,-41,0,"(3,4]"
1046,0,3,30,4,-42,30,"(3,4]"
1047,0,3,60,4,-46,60,"(3,4]"
1048,0,3,90,4,-52,90,"(3,4]"
1049,0,3,120,4,-57,120,"(3,4]"
1051,0,3,180,4,-59,180,"(3,4]"
1054,0,3,270,4,-56,-90,"(3,4]"
1056,0,3,330,4,-42,-30,"(3,4]"
1057,0,4,0,4.123105626,-45,14.03624347,"(4,5]"
1058,0,4,30,4.123105626,-44,44.03624347,"(4,5]"
1059,0,4,60,4.123105626,-44,74.03624347,"(4,5]"
1060,0,4,90,4.123105626,-44,104.0362435,"(4,5]"
1061,0,4,120,4.123105626,-50,134.0362435,"(4,5]"
1062,0,4,150,4.123105626,-56,164.0362435,"(4,5]"
1064,0,4,210,4.123105626,-58,-135.9637565,"(4,5]"
1068,0,4,330,4.123105626,-53,-15.96375653,"(4,5]"
1069,0,5,0,4.472135955,-56,26.56505118,"(4,5]"
1070,0,5,30,4.472135955,-48,56.56505118,"(4,5]"
1071,0,5,60,4.472135955,-46,86.56505118,"(4,5]"
1072,0,5,90,4.472135955,-46,116.5650512,"(4,5]"
1073,0,5,120,4.472135955,-51,146.5650512,"(4,5]"
1074,0,5,150,4.472135955,-56,176.5650512,"(4,5]"
1077,0,5,240,4.472135955,-60,-93.43494882,"(4,5]"
1082,0,6,30,5,-58,66.86989765,"(4,5]"
1083,0,6,60,5,-54,96.86989765,"(4,5]"
1093,1,0,0,4.242640687,-56,-45,"(4,5]"
1094,1,0,30,4.242640687,-59,-15,"(4,5]"
1097,1,0,120,4.242640687,-56,75,"(4,5]"
1098,1,0,150,4.242640687,-56,105,"(4,5]"
1099,1,0,180,4.242640687,-56,135,"(4,5]"
1100,1,0,210,4.242640687,-62,165,"(4,5]"
1101,1,0,240,4.242640687,-60,-165,"(4,5]"
1102,1,0,270,4.242640687,-53,-135,"(4,5]"
1103,1,0,300,4.242640687,-52,-105,"(4,5]"
1104,1,0,330,4.242640687,-54,-75,"(4,5]"
1105,1,1,0,3.605551275,-53,-33.69006753,"(3,4]"
1106,1,1,30,3.605551275,-59,-3.690067526,"(3,4]"
1109,1,1,120,3.605551275,-59,86.30993247,"(3,4]"
1111,1,1,180,3.605551275,-57,146.3099325,"(3,4]"
1113,1,1,240,3.605551275,-59,-153.6900675,"(3,4]"
1114,1,1,270,3.605551275,-52,-123.6900675,"(3,4]"
1115,1,1,300,3.605551275,-50,-93.69006753,"(3,4]"
1116,1,1,330,3.605551275,-54,-63.69006753,"(3,4]"
1117,1,2,0,3.16227766,-47,-18.43494882,"(3,4]"
1118,1,2,30,3.16227766,-53,11.56505118,"(3,4]"
1119,1,2,60,3.16227766,-58,41.56505118,"(3,4]"
1121,1,2,120,3.16227766,-59,101.5650512,"(3,4]"
1123,1,2,180,3.16227766,-58,161.5650512,"(3,4]"
1125,1,2,240,3.16227766,-59,-138.4349488,"(3,4]"
1126,1,2,270,3.16227766,-56,-108.4349488,"(3,4]"
1127,1,2,300,3.16227766,-50,-78.43494882,"(3,4]"
1128,1,2,330,3.16227766,-48,-48.43494882,"(3,4]"
1129,1,3,0,3,-47,0,"(2,3]"
1130,1,3,30,3,-48,30,"(2,3]"
1131,1,3,60,3,-53,60,"(2,3]"
1132,1,3,90,3,-59,90,"(2,3]"
1141,1,4,0,3.16227766,-52,18.43494882,"(3,4]"
1142,1,4,30,3.16227766,-50,48.43494882,"(3,4]"
1143,1,4,60,3.16227766,-53,78.43494882,"(3,4]"
1144,1,4,90,3.16227766,-58,108.4349488,"(3,4]"
1145,1,4,120,3.16227766,-56,138.4349488,"(3,4]"
1146,1,4,150,3.16227766,-57,168.4349488,"(3,4]"
1152,1,4,330,3.16227766,-57,-11.56505118,"(3,4]"
1153,1,5,0,3.605551275,-53,33.69006753,"(3,4]"
1154,1,5,30,3.605551275,-50,63.69006753,"(3,4]"
1155,1,5,60,3.605551275,-50,93.69006753,"(3,4]"
1156,1,5,90,3.605551275,-53,123.6900675,"(3,4]"
1157,1,5,120,3.605551275,-59,153.6900675,"(3,4]"
1158,1,5,150,3.605551275,-59,-176.3099325,"(3,4]"
1177,2,0,0,3.605551275,-59,-56.30993247,"(3,4]"
1180,2,0,90,3.605551275,-59,33.69006753,"(3,4]"
1181,2,0,120,3.605551275,-58,63.69006753,"(3,4]"
1182,2,0,150,3.605551275,-57,93.69006753,"(3,4]"
1183,2,0,180,3.605551275,-58,123.6900675,"(3,4]"
1186,2,0,270,3.605551275,-58,-146.3099325,"(3,4]"
1187,2,0,300,3.605551275,-52,-116.3099325,"(3,4]"
1189,2,1,0,2.828427125,-53,-45,"(2,3]"
1190,2,1,30,2.828427125,-58,-15,"(2,3]"
1191,2,1,60,2.828427125,-59,15,"(2,3]"
1193,2,1,120,2.828427125,-59,75,"(2,3]"
1198,2,1,270,2.828427125,-58,-135,"(2,3]"
1199,2,1,300,2.828427125,-53,-105,"(2,3]"
1201,2,2,0,2.236067977,-53,-26.56505118,"(2,3]"
1202,2,2,30,2.236067977,-56,3.434948823,"(2,3]"
1204,2,2,90,2.236067977,-60,63.43494882,"(2,3]"
1206,2,2,150,2.236067977,-57,123.4349488,"(2,3]"
1211,2,2,300,2.236067977,-53,-86.56505118,"(2,3]"
1212,2,2,330,2.236067977,-52,-56.56505118,"(2,3]"
1213,2,3,0,2,-53,0,"[1,2]"
1214,2,3,30,2,-54,30,"[1,2]"
1215,2,3,60,2,-59,60,"[1,2]"
1216,2,3,90,2,-56,90,"[1,2]"
1217,2,3,120,2,-54,120,"[1,2]"
1218,2,3,150,2,-58,150,"[1,2]"
1219,2,3,180,2,-59,180,"[1,2]"
1224,2,3,330,2,-59,-30,"[1,2]"
1225,2,4,0,2.236067977,-53,26.56505118,"(2,3]"
1226,2,4,30,2.236067977,-53,56.56505118,"(2,3]"
1227,2,4,60,2.236067977,-57,86.56505118,"(2,3]"
1230,2,4,150,2.236067977,-59,176.5650512,"(2,3]"
1236,2,4,330,2.236067977,-58,-3.434948823,"(2,3]"
1237,2,5,0,2.828427125,-56,45,"(2,3]"
1238,2,5,30,2.828427125,-56,75,"(2,3]"
1239,2,5,60,2.828427125,-58,105,"(2,3]"
1240,2,5,90,2.828427125,-62,135,"(2,3]"
1251,2,6,60,3.605551275,-59,116.3099325,"(3,4]"
1261,3,0,0,3.16227766,-58,-71.56505118,"(3,4]"
1262,3,0,30,3.16227766,-60,-41.56505118,"(3,4]"
1264,3,0,90,3.16227766,-59,18.43494882,"(3,4]"
1265,3,0,120,3.16227766,-56,48.43494882,"(3,4]"
1266,3,0,150,3.16227766,-54,78.43494882,"(3,4]"
1267,3,0,180,3.16227766,-56,108.4349488,"(3,4]"
1271,3,0,300,3.16227766,-58,-131.5650512,"(3,4]"
1272,3,0,330,3.16227766,-56,-101.5650512,"(3,4]"
1273,3,1,0,2.236067977,-56,-63.43494882,"(2,3]"
1276,3,1,90,2.236067977,-59,26.56505118,"(2,3]"
1277,3,1,120,2.236067977,-57,56.56505118,"(2,3]"
1278,3,1,150,2.236067977,-56,86.56505118,"(2,3]"
1283,3,1,300,2.236067977,-58,-123.4349488,"(2,3]"
1285,3,2,0,1.414213562,-56,-45,"[1,2]"
1286,3,2,30,1.414213562,-58,-15,"[1,2]"
1289,3,2,120,1.414213562,-59,75,"[1,2]"
1290,3,2,150,1.414213562,-58,105,"[1,2]"
1297,3,3,0,1,-58,0,"[1,2]"
1301,3,3,120,1,-59,120,"[1,2]"
1302,3,3,150,1,-58,150,"[1,2]"
1307,3,3,300,1,-59,-60,"[1,2]"
1309,3,4,0,1.414213562,-58,45,"[1,2]"
1310,3,4,30,1.414213562,-58,75,"[1,2]"
1319,3,4,300,1.414213562,-57,-15,"[1,2]"
1320,3,4,330,1.414213562,-59,15,"[1,2]"
1322,3,5,30,2.236067977,-58,93.43494882,"(2,3]"
1330,3,5,270,2.236067977,-58,-26.56505118,"(2,3]"
1331,3,5,300,2.236067977,-59,3.434948823,"(2,3]"
1332,3,5,330,2.236067977,-58,33.43494882,"(2,3]"
1344,3,6,330,3.16227766,-58,41.56505118,"(3,4]"
1349,0,0,120,5,-57,83.13010235,"(4,5]"
1350,0,0,150,5,-58,113.1301024,"(4,5]"
1351,0,0,180,5,-59,143.1301024,"(4,5]"
1353,0,0,240,5,-58,-156.8698976,"(4,5]"
1354,0,0,270,5,-56,-126.8698976,"(4,5]"
1355,0,0,300,5,-56,-96.86989765,"(4,5]"
1356,0,0,330,5,-59,-66.86989765,"(4,5]"
1357,0,1,0,4.472135955,-54,-26.56505118,"(4,5]"
1361,0,1,120,4.472135955,-59,93.43494882,"(4,5]"
1362,0,1,150,4.472135955,-58,123.4349488,"(4,5]"
1363,0,1,180,4.472135955,-58,153.4349488,"(4,5]"
1364,0,1,210,4.472135955,-59,-176.5650512,"(4,5]"
1365,0,1,240,4.472135955,-54,-146.5650512,"(4,5]"
1366,0,1,270,4.472135955,-48,-116.5650512,"(4,5]"
1367,0,1,300,4.472135955,-48,-86.56505118,"(4,5]"
1368,0,1,330,4.472135955,-50,-56.56505118,"(4,5]"
1369,0,2,0,4.123105626,-47,-14.03624347,"(4,5]"
1370,0,2,30,4.123105626,-52,15.96375653,"(4,5]"
1371,0,2,60,4.123105626,-57,45.96375653,"(4,5]"
1373,0,2,120,4.123105626,-60,105.9637565,"(4,5]"
1374,0,2,150,4.123105626,-59,135.9637565,"(4,5]"
1376,0,2,210,4.123105626,-59,-164.0362435,"(4,5]"
1379,0,2,300,4.123105626,-44,-74.03624347,"(4,5]"
1380,0,2,330,4.123105626,-44,-44.03624347,"(4,5]"
1381,0,3,0,4,-41,0,"(3,4]"
1382,0,3,30,4,-42,30,"(3,4]"
1383,0,3,60,4,-46,60,"(3,4]"
1384,0,3,90,4,-52,90,"(3,4]"
1385,0,3,120,4,-58,120,"(3,4]"
1387,0,3,180,4,-59,180,"(3,4]"
1392,0,3,330,4,-42,-30,"(3,4]"
1393,0,4,0,4.123105626,-45,14.03624347,"(4,5]"
1394,0,4,30,4.123105626,-44,44.03624347,"(4,5]"
1395,0,4,60,4.123105626,-44,74.03624347,"(4,5]"
1396,0,4,90,4.123105626,-44,104.0362435,"(4,5]"
1398,0,4,150,4.123105626,-56,164.0362435,"(4,5]"
1400,0,4,210,4.123105626,-58,-135.9637565,"(4,5]"
1401,0,4,240,4.123105626,-60,-105.9637565,"(4,5]"
1403,0,4,300,4.123105626,-62,-45.96375653,"(4,5]"
1404,0,4,330,4.123105626,-53,-15.96375653,"(4,5]"
1405,0,5,0,4.472135955,-54,26.56505118,"(4,5]"
1406,0,5,30,4.472135955,-50,56.56505118,"(4,5]"
1407,0,5,60,4.472135955,-46,86.56505118,"(4,5]"
1408,0,5,90,4.472135955,-46,116.5650512,"(4,5]"
1409,0,5,120,4.472135955,-51,146.5650512,"(4,5]"
1410,0,5,150,4.472135955,-56,176.5650512,"(4,5]"
1413,0,5,240,4.472135955,-62,-93.43494882,"(4,5]"
1417,0,6,0,5,-60,36.86989765,"(4,5]"
1418,0,6,30,5,-58,66.86989765,"(4,5]"
1419,0,6,60,5,-56,96.86989765,"(4,5]"
1427,0,6,300,5,-57,-23.13010235,"(4,5]"
1429,1,0,0,4.242640687,-54,-45,"(4,5]"
1430,1,0,30,4.242640687,-59,-15,"(4,5]"
1433,1,0,120,4.242640687,-57,75,"(4,5]"
1434,1,0,150,4.242640687,-56,105,"(4,5]"
1435,1,0,180,4.242640687,-56,135,"(4,5]"
1437,1,0,240,4.242640687,-60,-165,"(4,5]"
1438,1,0,270,4.242640687,-53,-135,"(4,5]"
1439,1,0,300,4.242640687,-52,-105,"(4,5]"
1440,1,0,330,4.242640687,-54,-75,"(4,5]"
1441,1,1,0,3.605551275,-52,-33.69006753,"(3,4]"
1442,1,1,30,3.605551275,-58,-3.690067526,"(3,4]"
1445,1,1,120,3.605551275,-58,86.30993247,"(3,4]"
1446,1,1,150,3.605551275,-57,116.3099325,"(3,4]"
1448,1,1,210,3.605551275,-59,176.3099325,"(3,4]"
1449,1,1,240,3.605551275,-58,-153.6900675,"(3,4]"
1450,1,1,270,3.605551275,-52,-123.6900675,"(3,4]"
1451,1,1,300,3.605551275,-50,-93.69006753,"(3,4]"
1452,1,1,330,3.605551275,-54,-63.69006753,"(3,4]"
1453,1,2,0,3.16227766,-47,-18.43494882,"(3,4]"
1454,1,2,30,3.16227766,-54,11.56505118,"(3,4]"
1455,1,2,60,3.16227766,-59,41.56505118,"(3,4]"
1457,1,2,120,3.16227766,-58,101.5650512,"(3,4]"
1459,1,2,180,3.16227766,-59,161.5650512,"(3,4]"
1461,1,2,240,3.16227766,-59,-138.4349488,"(3,4]"
1462,1,2,270,3.16227766,-56,-108.4349488,"(3,4]"
1464,1,2,330,3.16227766,-50,-48.43494882,"(3,4]"
1465,1,3,0,3,-47,0,"(2,3]"
1466,1,3,30,3,-48,30,"(2,3]"
1467,1,3,60,3,-53,60,"(2,3]"
1468,1,3,90,3,-58,90,"(2,3]"
1477,1,4,0,3.16227766,-51,18.43494882,"(3,4]"
1478,1,4,30,3.16227766,-50,48.43494882,"(3,4]"
1479,1,4,60,3.16227766,-53,78.43494882,"(3,4]"
1480,1,4,90,3.16227766,-58,108.4349488,"(3,4]"
1481,1,4,120,3.16227766,-58,138.4349488,"(3,4]"
1482,1,4,150,3.16227766,-58,168.4349488,"(3,4]"
1488,1,4,330,3.16227766,-58,-11.56505118,"(3,4]"
1489,1,5,0,3.605551275,-53,33.69006753,"(3,4]"
1490,1,5,30,3.605551275,-51,63.69006753,"(3,4]"
1491,1,5,60,3.605551275,-51,93.69006753,"(3,4]"
1492,1,5,90,3.605551275,-59,123.6900675,"(3,4]"
1493,1,5,120,3.605551275,-59,153.6900675,"(3,4]"
1494,1,5,150,3.605551275,-59,-176.3099325,"(3,4]"
1513,2,0,0,3.605551275,-58,-56.30993247,"(3,4]"
1516,2,0,90,3.605551275,-60,33.69006753,"(3,4]"
1517,2,0,120,3.605551275,-58,63.69006753,"(3,4]"
1518,2,0,150,3.605551275,-56,93.69006753,"(3,4]"
1519,2,0,180,3.605551275,-58,123.6900675,"(3,4]"
1522,2,0,270,3.605551275,-58,-146.3099325,"(3,4]"
1523,2,0,300,3.605551275,-52,-116.3099325,"(3,4]"
1525,2,1,0,2.828427125,-53,-45,"(2,3]"
1526,2,1,30,2.828427125,-58,-15,"(2,3]"
1527,2,1,60,2.828427125,-59,15,"(2,3]"
1529,2,1,120,2.828427125,-60,75,"(2,3]"
1530,2,1,150,2.828427125,-59,105,"(2,3]"
1534,2,1,270,2.828427125,-58,-135,"(2,3]"
1535,2,1,300,2.828427125,-53,-105,"(2,3]"
1537,2,2,0,2.236067977,-53,-26.56505118,"(2,3]"
1538,2,2,30,2.236067977,-57,3.434948823,"(2,3]"
1542,2,2,150,2.236067977,-58,123.4349488,"(2,3]"
1547,2,2,300,2.236067977,-53,-86.56505118,"(2,3]"
1548,2,2,330,2.236067977,-52,-56.56505118,"(2,3]"
1549,2,3,0,2,-53,0,"[1,2]"
1550,2,3,30,2,-56,30,"[1,2]"
1551,2,3,60,2,-59,60,"[1,2]"
1552,2,3,90,2,-56,90,"[1,2]"
1553,2,3,120,2,-54,120,"[1,2]"
1554,2,3,150,2,-59,150,"[1,2]"
1555,2,3,180,2,-59,180,"[1,2]"
1560,2,3,330,2,-58,-30,"[1,2]"
1561,2,4,0,2.236067977,-53,26.56505118,"(2,3]"
1562,2,4,30,2.236067977,-53,56.56505118,"(2,3]"
1563,2,4,60,2.236067977,-58,86.56505118,"(2,3]"
1566,2,4,150,2.236067977,-59,176.5650512,"(2,3]"
1572,2,4,330,2.236067977,-58,-3.434948823,"(2,3]"
1573,2,5,0,2.828427125,-56,45,"(2,3]"
1574,2,5,30,2.828427125,-56,75,"(2,3]"
1575,2,5,60,2.828427125,-56,105,"(2,3]"
1585,2,6,0,3.605551275,-56,56.30993247,"(3,4]"
1587,2,6,60,3.605551275,-58,116.3099325,"(3,4]"
1588,2,6,90,3.605551275,-59,146.3099325,"(3,4]"
1597,3,0,0,3.16227766,-58,-71.56505118,"(3,4]"
1600,3,0,90,3.16227766,-58,18.43494882,"(3,4]"
1601,3,0,120,3.16227766,-56,48.43494882,"(3,4]"
1602,3,0,150,3.16227766,-56,78.43494882,"(3,4]"
1603,3,0,180,3.16227766,-57,108.4349488,"(3,4]"
1607,3,0,300,3.16227766,-57,-131.5650512,"(3,4]"
1608,3,0,330,3.16227766,-56,-101.5650512,"(3,4]"
1609,3,1,0,2.236067977,-56,-63.43494882,"(2,3]"
1613,3,1,120,2.236067977,-58,56.56505118,"(2,3]"
1614,3,1,150,2.236067977,-56,86.56505118,"(2,3]"
1619,3,1,300,2.236067977,-58,-123.4349488,"(2,3]"
1620,3,1,330,2.236067977,-56,-93.43494882,"(2,3]"
1621,3,2,0,1.414213562,-56,-45,"[1,2]"
1622,3,2,30,1.414213562,-58,-15,"[1,2]"
1625,3,2,120,1.414213562,-58,75,"[1,2]"
1626,3,2,150,1.414213562,-58,105,"[1,2]"
1631,3,2,300,1.414213562,-59,-105,"[1,2]"
1633,3,3,0,1,-58,0,"[1,2]"
1638,3,3,150,1,-57,150,"[1,2]"
1643,3,3,300,1,-60,-60,"[1,2]"
1645,3,4,0,1.414213562,-58,45,"[1,2]"
1646,3,4,30,1.414213562,-58,75,"[1,2]"
1655,3,4,300,1.414213562,-57,-15,"[1,2]"
1656,3,4,330,1.414213562,-58,15,"[1,2]"
1658,3,5,30,2.236067977,-59,93.43494882,"(2,3]"
1666,3,5,270,2.236067977,-57,-26.56505118,"(2,3]"
1667,3,5,300,2.236067977,-59,3.434948823,"(2,3]"
1668,3,5,330,2.236067977,-58,33.43494882,"(2,3]"
1685,0,0,120,5,-58,83.13010235,"(4,5]"
1686,0,0,150,5,-57,113.1301024,"(4,5]"
1689,0,0,240,5,-58,-156.8698976,"(4,5]"
1690,0,0,270,5,-56,-126.8698976,"(4,5]"
1691,0,0,300,5,-56,-96.86989765,"(4,5]"
1693,0,1,0,4.472135955,-56,-26.56505118,"(4,5]"
1694,0,1,30,4.472135955,-57,3.434948823,"(4,5]"
1698,0,1,150,4.472135955,-57,123.4349488,"(4,5]"
1699,0,1,180,4.472135955,-59,153.4349488,"(4,5]"
1701,0,1,240,4.472135955,-54,-146.5650512,"(4,5]"
1702,0,1,270,4.472135955,-48,-116.5650512,"(4,5]"
1703,0,1,300,4.472135955,-50,-86.56505118,"(4,5]"
1704,0,1,330,4.472135955,-50,-56.56505118,"(4,5]"
1705,0,2,0,4.123105626,-47,-14.03624347,"(4,5]"
1706,0,2,30,4.123105626,-52,15.96375653,"(4,5]"
1707,0,2,60,4.123105626,-57,45.96375653,"(4,5]"
1709,0,2,120,4.123105626,-59,105.9637565,"(4,5]"
1710,0,2,150,4.123105626,-59,135.9637565,"(4,5]"
1712,0,2,210,4.123105626,-58,-164.0362435,"(4,5]"
1714,0,2,270,4.123105626,-47,-104.0362435,"(4,5]"
1715,0,2,300,4.123105626,-44,-74.03624347,"(4,5]"
1716,0,2,330,4.123105626,-44,-44.03624347,"(4,5]"
1717,0,3,0,4,-41,0,"(3,4]"
1718,0,3,30,4,-42,30,"(3,4]"
1719,0,3,60,4,-46,60,"(3,4]"
1720,0,3,90,4,-52,90,"(3,4]"
1721,0,3,120,4,-56,120,"(3,4]"
1723,0,3,180,4,-59,180,"(3,4]"
1726,0,3,270,4,-54,-90,"(3,4]"
1727,0,3,300,4,-47,-60,"(3,4]"
1728,0,3,330,4,-42,-30,"(3,4]"
1729,0,4,0,4.123105626,-45,14.03624347,"(4,5]"
1730,0,4,30,4.123105626,-44,44.03624347,"(4,5]"
1731,0,4,60,4.123105626,-44,74.03624347,"(4,5]"
1732,0,4,90,4.123105626,-44,104.0362435,"(4,5]"
1733,0,4,120,4.123105626,-50,134.0362435,"(4,5]"
1734,0,4,150,4.123105626,-56,164.0362435,"(4,5]"
1736,0,4,210,4.123105626,-58,-135.9637565,"(4,5]"
1737,0,4,240,4.123105626,-59,-105.9637565,"(4,5]"
1740,0,4,330,4.123105626,-53,-15.96375653,"(4,5]"
1741,0,5,0,4.472135955,-54,26.56505118,"(4,5]"
1743,0,5,60,4.472135955,-46,86.56505118,"(4,5]"
1744,0,5,90,4.472135955,-46,116.5650512,"(4,5]"
1745,0,5,120,4.472135955,-51,146.5650512,"(4,5]"
1746,0,5,150,4.472135955,-56,176.5650512,"(4,5]"
1749,0,5,240,4.472135955,-60,-93.43494882,"(4,5]"
1754,0,6,30,5,-58,66.86989765,"(4,5]"
1755,0,6,60,5,-54,96.86989765,"(4,5]"
1763,0,6,300,5,-58,-23.13010235,"(4,5]"
1765,1,0,0,4.242640687,-56,-45,"(4,5]"
1766,1,0,30,4.242640687,-59,-15,"(4,5]"
1769,1,0,120,4.242640687,-56,75,"(4,5]"
1770,1,0,150,4.242640687,-56,105,"(4,5]"
1771,1,0,180,4.242640687,-57,135,"(4,5]"
1773,1,0,240,4.242640687,-59,-165,"(4,5]"
1774,1,0,270,4.242640687,-53,-135,"(4,5]"
1775,1,0,300,4.242640687,-52,-105,"(4,5]"
1776,1,0,330,4.242640687,-54,-75,"(4,5]"
1777,1,1,0,3.605551275,-53,-33.69006753,"(3,4]"
1778,1,1,30,3.605551275,-59,-3.690067526,"(3,4]"
1781,1,1,120,3.605551275,-58,86.30993247,"(3,4]"
1782,1,1,150,3.605551275,-58,116.3099325,"(3,4]"
1785,1,1,240,3.605551275,-58,-153.6900675,"(3,4]"
1786,1,1,270,3.605551275,-52,-123.6900675,"(3,4]"
1787,1,1,300,3.605551275,-50,-93.69006753,"(3,4]"
1788,1,1,330,3.605551275,-54,-63.69006753,"(3,4]"
1789,1,2,0,3.16227766,-47,-18.43494882,"(3,4]"
1790,1,2,30,3.16227766,-54,11.56505118,"(3,4]"
1791,1,2,60,3.16227766,-58,41.56505118,"(3,4]"
1793,1,2,120,3.16227766,-58,101.5650512,"(3,4]"
1794,1,2,150,3.16227766,-57,131.5650512,"(3,4]"
1795,1,2,180,3.16227766,-59,161.5650512,"(3,4]"
1797,1,2,240,3.16227766,-60,-138.4349488,"(3,4]"
1798,1,2,270,3.16227766,-56,-108.4349488,"(3,4]"
1800,1,2,330,3.16227766,-48,-48.43494882,"(3,4]"
1801,1,3,0,3,-47,0,"(2,3]"
1802,1,3,30,3,-48,30,"(2,3]"
1803,1,3,60,3,-53,60,"(2,3]"
1804,1,3,90,3,-58,90,"(2,3]"
1813,1,4,0,3.16227766,-51,18.43494882,"(3,4]"
1815,1,4,60,3.16227766,-53,78.43494882,"(3,4]"
1816,1,4,90,3.16227766,-58,108.4349488,"(3,4]"
1817,1,4,120,3.16227766,-58,138.4349488,"(3,4]"
1818,1,4,150,3.16227766,-58,168.4349488,"(3,4]"
1824,1,4,330,3.16227766,-58,-11.56505118,"(3,4]"
1825,1,5,0,3.605551275,-53,33.69006753,"(3,4]"
1826,1,5,30,3.605551275,-51,63.69006753,"(3,4]"
1827,1,5,60,3.605551275,-52,93.69006753,"(3,4]"
1828,1,5,90,3.605551275,-53,123.6900675,"(3,4]"
1829,1,5,120,3.605551275,-58,153.6900675,"(3,4]"
1830,1,5,150,3.605551275,-59,-176.3099325,"(3,4]"
1836,1,5,330,3.605551275,-58,3.690067526,"(3,4]"
1849,2,0,0,3.605551275,-59,-56.30993247,"(3,4]"
1852,2,0,90,3.605551275,-60,33.69006753,"(3,4]"
1853,2,0,120,3.605551275,-58,63.69006753,"(3,4]"
1854,2,0,150,3.605551275,-57,93.69006753,"(3,4]"
1855,2,0,180,3.605551275,-58,123.6900675,"(3,4]"
1858,2,0,270,3.605551275,-59,-146.3099325,"(3,4]"
1859,2,0,300,3.605551275,-52,-116.3099325,"(3,4]"
1860,2,0,330,3.605551275,-54,-86.30993247,"(3,4]"
1861,2,1,0,2.828427125,-53,-45,"(2,3]"
1862,2,1,30,2.828427125,-57,-15,"(2,3]"
1865,2,1,120,2.828427125,-59,75,"(2,3]"
1866,2,1,150,2.828427125,-60,105,"(2,3]"
1870,2,1,270,2.828427125,-58,-135,"(2,3]"
1871,2,1,300,2.828427125,-53,-105,"(2,3]"
1872,2,1,330,2.828427125,-52,-75,"(2,3]"
1873,2,2,0,2.236067977,-53,-26.56505118,"(2,3]"
1874,2,2,30,2.236067977,-56,3.434948823,"(2,3]"
1877,2,2,120,2.236067977,-57,93.43494882,"(2,3]"
1878,2,2,150,2.236067977,-58,123.4349488,"(2,3]"
1883,2,2,300,2.236067977,-53,-86.56505118,"(2,3]"
1884,2,2,330,2.236067977,-52,-56.56505118,"(2,3]"
1885,2,3,0,2,-53,0,"[1,2]"
1886,2,3,30,2,-56,30,"[1,2]"
1887,2,3,60,2,-59,60,"[1,2]"
1888,2,3,90,2,-57,90,"[1,2]"
1889,2,3,120,2,-54,120,"[1,2]"
1890,2,3,150,2,-56,150,"[1,2]"
1891,2,3,180,2,-58,180,"[1,2]"
1896,2,3,330,2,-58,-30,"[1,2]"
1897,2,4,0,2.236067977,-54,26.56505118,"(2,3]"
1898,2,4,30,2.236067977,-53,56.56505118,"(2,3]"
1901,2,4,120,2.236067977,-59,146.5650512,"(2,3]"
1902,2,4,150,2.236067977,-59,176.5650512,"(2,3]"
1908,2,4,330,2.236067977,-58,-3.434948823,"(2,3]"
1909,2,5,0,2.828427125,-56,45,"(2,3]"
1911,2,5,60,2.828427125,-58,105,"(2,3]"
1921,2,6,0,3.605551275,-59,56.30993247,"(3,4]"
1922,2,6,30,3.605551275,-56,86.30993247,"(3,4]"
1923,2,6,60,3.605551275,-58,116.3099325,"(3,4]"
1933,3,0,0,3.16227766,-59,-71.56505118,"(3,4]"
1936,3,0,90,3.16227766,-59,18.43494882,"(3,4]"
1937,3,0,120,3.16227766,-57,48.43494882,"(3,4]"
1938,3,0,150,3.16227766,-56,78.43494882,"(3,4]"
1939,3,0,180,3.16227766,-57,108.4349488,"(3,4]"
1943,3,0,300,3.16227766,-59,-131.5650512,"(3,4]"
1944,3,0,330,3.16227766,-56,-101.5650512,"(3,4]"
1945,3,1,0,2.236067977,-56,-63.43494882,"(2,3]"
1949,3,1,120,2.236067977,-58,56.56505118,"(2,3]"
1950,3,1,150,2.236067977,-56,86.56505118,"(2,3]"
1955,3,1,300,2.236067977,-58,-123.4349488,"(2,3]"
1956,3,1,330,2.236067977,-56,-93.43494882,"(2,3]"
1957,3,2,0,1.414213562,-56,-45,"[1,2]"
1958,3,2,30,1.414213562,-58,-15,"[1,2]"
1961,3,2,120,1.414213562,-59,75,"[1,2]"
1962,3,2,150,1.414213562,-57,105,"[1,2]"
1967,3,2,300,1.414213562,-58,-105,"[1,2]"
1968,3,2,330,1.414213562,-56,-75,"[1,2]"
